id,kode_provinsi,nama_provinsi,nama_pos_hujan,nama_stasiun_hujan,bulan,jumlah_curah_hujan,satuan,tahun
242,32.0,JAWA BARAT,CISADEA-CIBARENO,PAGELARAN/CIJAMPANG,FEBRUARI,65.0,MILIMETER,2015
243,32.0,JAWA BARAT,CISADEA-CIBARENO,PAGELARAN/CIJAMPANG,MARET,58.0,MILIMETER,2015
244,32.0,JAWA BARAT,CISADEA-CIBARENO,PAGELARAN/CIJAMPANG,APRIL,52.0,MILIMETER,2015
245,32.0,JAWA BARAT,CISADEA-CIBARENO,PAGELARAN/CIJAMPANG,MEI,45.0,MILIMETER,2015
246,32.0,JAWA BARAT,CISADEA-CIBARENO,PAGELARAN/CIJAMPANG,JUNI,39.0,MILIMETER,2015
247,32.0,JAWA BARAT,CISADEA-CIBARENO,PAGELARAN/CIJAMPANG,JULI,5.0,MILIMETER,2015
248,32.0,JAWA BARAT,CISADEA-CIBARENO,PAGELARAN/CIJAMPANG,AGUSTUS,5.0,MILIMETER,2015
249,32.0,JAWA BARAT,CISADEA-CIBARENO,PAGELARAN/CIJAMPANG,SEPTEMBER,0.0,MILIMETER,2015
250,32.0,JAWA BARAT,CISADEA-CIBARENO,PAGELARAN/CIJAMPANG,OKTOBER,11.0,MILIMETER,2015
251,32.0,JAWA BARAT,CISADEA-CIBARENO,PAGELARAN/CIJAMPANG,NOVEMBER,69.0,MILIMETER,2015
252,32.0,JAWA BARAT,CISADEA-CIBARENO,PAGELARAN/CIJAMPANG,DESEMBER,40.0,MILIMETER,2015
253,32.0,JAWA BARAT,CISADEA-CIBARENO,SINAGAR,JANUARI,37.0,MILIMETER,2015
254,32.0,JAWA BARAT,CISADEA-CIBARENO,SINAGAR,FEBRUARI,71.0,MILIMETER,2015
255,32.0,JAWA BARAT,CISADEA-CIBARENO,SINAGAR,MARET,73.0,MILIMETER,2015
256,32.0,JAWA BARAT,CISADEA-CIBARENO,SINAGAR,APRIL,60.0,MILIMETER,2015
257,32.0,JAWA BARAT,CISADEA-CIBARENO,SINAGAR,MEI,65.0,MILIMETER,2015
258,32.0,JAWA BARAT,CISADEA-CIBARENO,SINAGAR,JUNI,66.0,MILIMETER,2015
259,32.0,JAWA BARAT,CISADEA-CIBARENO,SINAGAR,JULI,4.0,MILIMETER,2015
260,32.0,JAWA BARAT,CISADEA-CIBARENO,SINAGAR,AGUSTUS,2.0,MILIMETER,2015
261,32.0,JAWA BARAT,CISADEA-CIBARENO,SINAGAR,SEPTEMBER,0.0,MILIMETER,2015
262,32.0,JAWA BARAT,CISADEA-CIBARENO,SINAGAR,OKTOBER,33.0,MILIMETER,2015
263,32.0,JAWA BARAT,CISADEA-CIBARENO,SINAGAR,NOVEMBER,63.0,MILIMETER,2015
264,32.0,JAWA BARAT,CISADEA-CIBARENO,SINAGAR,DESEMBER,64.0,MILIMETER,2015
265,32.0,JAWA BARAT,CISADEA-CIBARENO,SITU MEKAR,JANUARI,59.0,MILIMETER,2015
266,32.0,JAWA BARAT,CISADEA-CIBARENO,SITU MEKAR,FEBRUARI,42.0,MILIMETER,2015
267,32.0,JAWA BARAT,CISADEA-CIBARENO,SITU MEKAR,MARET,90.0,MILIMETER,2015
268,32.0,JAWA BARAT,CISADEA-CIBARENO,SITU MEKAR,APRIL,77.0,MILIMETER,2015
269,32.0,JAWA BARAT,CISADEA-CIBARENO,SITU MEKAR,MEI,79.0,MILIMETER,2015
270,32.0,JAWA BARAT,CISADEA-CIBARENO,SITU MEKAR,JUNI,59.0,MILIMETER,2015
271,32.0,JAWA BARAT,CISADEA-CIBARENO,SITU MEKAR,JULI,0.0,MILIMETER,2015
272,32.0,JAWA BARAT,CISADEA-CIBARENO,SITU MEKAR,AGUSTUS,0.0,MILIMETER,2015
273,32.0,JAWA BARAT,CISADEA-CIBARENO,SITU MEKAR,SEPTEMBER,0.0,MILIMETER,2015
274,32.0,JAWA BARAT,CISADEA-CIBARENO,SITU MEKAR,OKTOBER,18.0,MILIMETER,2015
275,32.0,JAWA BARAT,CISADEA-CIBARENO,SITU MEKAR,NOVEMBER,34.0,MILIMETER,2015
276,32.0,JAWA BARAT,CISADEA-CIBARENO,SITU MEKAR,DESEMBER,48.0,MILIMETER,2015
277,32.0,JAWA BARAT,CISADEA-CIBARENO,SUKANAGARA,JANUARI,116.0,MILIMETER,2015
278,32.0,JAWA BARAT,CISADEA-CIBARENO,SUKANAGARA,FEBRUARI,118.0,MILIMETER,2015
279,32.0,JAWA BARAT,CISADEA-CIBARENO,SUKANAGARA,MARET,147.0,MILIMETER,2015
280,32.0,JAWA BARAT,CISADEA-CIBARENO,SUKANAGARA,APRIL,133.0,MILIMETER,2015
281,32.0,JAWA BARAT,CISADEA-CIBARENO,SUKANAGARA,MEI,101.0,MILIMETER,2015
282,32.0,JAWA BARAT,CISADEA-CIBARENO,SUKANAGARA,JUNI,49.0,MILIMETER,2015
283,32.0,JAWA BARAT,CISADEA-CIBARENO,SUKANAGARA,JULI,23.0,MILIMETER,2015
284,32.0,JAWA BARAT,CISADEA-CIBARENO,SUKANAGARA,AGUSTUS,45.0,MILIMETER,2015
285,32.0,JAWA BARAT,CISADEA-CIBARENO,SUKANAGARA,SEPTEMBER,8.0,MILIMETER,2015
286,32.0,JAWA BARAT,CISADEA-CIBARENO,SUKANAGARA,OKTOBER,28.0,MILIMETER,2015
287,32.0,JAWA BARAT,CISADEA-CIBARENO,SUKANAGARA,NOVEMBER,122.0,MILIMETER,2015
288,32.0,JAWA BARAT,CISADEA-CIBARENO,SUKANAGARA,DESEMBER,125.0,MILIMETER,2015
289,32.0,JAWA BARAT,CISADEA-CIBARENO,TANGGEUNG,JANUARI,143.0,MILIMETER,2015
290,32.0,JAWA BARAT,CISADEA-CIBARENO,TANGGEUNG,FEBRUARI,57.0,MILIMETER,2015
291,32.0,JAWA BARAT,CISADEA-CIBARENO,TANGGEUNG,MARET,52.0,MILIMETER,2015
292,32.0,JAWA BARAT,CISADEA-CIBARENO,TANGGEUNG,APRIL,73.0,MILIMETER,2015
293,32.0,JAWA BARAT,CISADEA-CIBARENO,TANGGEUNG,MEI,29.0,MILIMETER,2015
294,32.0,JAWA BARAT,CISADEA-CIBARENO,TANGGEUNG,JUNI,40.0,MILIMETER,2015
295,32.0,JAWA BARAT,CISADEA-CIBARENO,TANGGEUNG,JULI,13.0,MILIMETER,2015
296,32.0,JAWA BARAT,CISADEA-CIBARENO,TANGGEUNG,AGUSTUS,0.0,MILIMETER,2015
297,32.0,JAWA BARAT,CISADEA-CIBARENO,TANGGEUNG,SEPTEMBER,0.0,MILIMETER,2015
298,32.0,JAWA BARAT,CISADEA-CIBARENO,TANGGEUNG,OKTOBER,0.0,MILIMETER,2015
299,32.0,JAWA BARAT,CISADEA-CIBARENO,TANGGEUNG,NOVEMBER,44.0,MILIMETER,2015
300,32.0,JAWA BARAT,CISADEA-CIBARENO,TANGGEUNG,DESEMBER,40.0,MILIMETER,2015
301,32.0,JAWA BARAT,CISADEA-CIBARENO,BATU KARUT,JANUARI,30.0,MILIMETER,2016
302,32.0,JAWA BARAT,CISADEA-CIBARENO,BATU KARUT,FEBRUARI,32.0,MILIMETER,2016
303,32.0,JAWA BARAT,CISADEA-CIBARENO,BATU KARUT,MARET,65.0,MILIMETER,2016
304,32.0,JAWA BARAT,CISADEA-CIBARENO,BATU KARUT,APRIL,45.0,MILIMETER,2016
305,32.0,JAWA BARAT,CISADEA-CIBARENO,BATU KARUT,MEI,42.0,MILIMETER,2016
306,32.0,JAWA BARAT,CISADEA-CIBARENO,BATU KARUT,JUNI,25.0,MILIMETER,2016
307,32.0,JAWA BARAT,CISADEA-CIBARENO,BATU KARUT,JULI,40.0,MILIMETER,2016
308,32.0,JAWA BARAT,CISADEA-CIBARENO,BATU KARUT,AGUSTUS,58.0,MILIMETER,2016
309,32.0,JAWA BARAT,CISADEA-CIBARENO,BATU KARUT,SEPTEMBER,60.0,MILIMETER,2016
310,32.0,JAWA BARAT,CISADEA-CIBARENO,BATU KARUT,OKTOBER,51.0,MILIMETER,2016
311,32.0,JAWA BARAT,CISADEA-CIBARENO,BATU KARUT,NOVEMBER,44.0,MILIMETER,2016
312,32.0,JAWA BARAT,CISADEA-CIBARENO,BATU KARUT,DESEMBER,45.0,MILIMETER,2016
313,32.0,JAWA BARAT,CISADEA-CIBARENO,CIAUL PASIR,JANUARI,6.0,MILIMETER,2016
314,32.0,JAWA BARAT,CISADEA-CIBARENO,CIAUL PASIR,FEBRUARI,16.0,MILIMETER,2016
315,32.0,JAWA BARAT,CISADEA-CIBARENO,CIAUL PASIR,MARET,18.0,MILIMETER,2016
316,32.0,JAWA BARAT,CISADEA-CIBARENO,CIAUL PASIR,APRIL,18.0,MILIMETER,2016
317,32.0,JAWA BARAT,CISADEA-CIBARENO,CIAUL PASIR,MEI,16.0,MILIMETER,2016
318,32.0,JAWA BARAT,CISADEA-CIBARENO,CIAUL PASIR,JUNI,11.0,MILIMETER,2016
319,32.0,JAWA BARAT,CISADEA-CIBARENO,CIAUL PASIR,JULI,15.0,MILIMETER,2016
320,32.0,JAWA BARAT,CISADEA-CIBARENO,CIAUL PASIR,AGUSTUS,13.0,MILIMETER,2016
321,32.0,JAWA BARAT,CISADEA-CIBARENO,CIAUL PASIR,SEPTEMBER,12.0,MILIMETER,2016
322,32.0,JAWA BARAT,CISADEA-CIBARENO,CIAUL PASIR,OKTOBER,11.0,MILIMETER,2016
323,32.0,JAWA BARAT,CISADEA-CIBARENO,CIAUL PASIR,NOVEMBER,16.0,MILIMETER,2016
324,32.0,JAWA BARAT,CISADEA-CIBARENO,CIAUL PASIR,DESEMBER,13.0,MILIMETER,2016
325,32.0,JAWA BARAT,CISADEA-CIBARENO,CIBARUSAH-CIKARANG NGULUWUNG,JANUARI,95.0,MILIMETER,2016
326,32.0,JAWA BARAT,CISADEA-CIBARENO,CIBARUSAH-CIKARANG NGULUWUNG,FEBRUARI,74.0,MILIMETER,2016
327,32.0,JAWA BARAT,CISADEA-CIBARENO,CIBARUSAH-CIKARANG NGULUWUNG,MARET,89.0,MILIMETER,2016
328,32.0,JAWA BARAT,CISADEA-CIBARENO,CIBARUSAH-CIKARANG NGULUWUNG,APRIL,86.0,MILIMETER,2016
329,32.0,JAWA BARAT,CISADEA-CIBARENO,CIBARUSAH-CIKARANG NGULUWUNG,MEI,79.0,MILIMETER,2016
330,32.0,JAWA BARAT,CISADEA-CIBARENO,CIBARUSAH-CIKARANG NGULUWUNG,JUNI,30.0,MILIMETER,2016
331,32.0,JAWA BARAT,CISADEA-CIBARENO,CIBARUSAH-CIKARANG NGULUWUNG,JULI,70.0,MILIMETER,2016
332,32.0,JAWA BARAT,CISADEA-CIBARENO,CIBARUSAH-CIKARANG NGULUWUNG,AGUSTUS,20.0,MILIMETER,2016
333,32.0,JAWA BARAT,CISADEA-CIBARENO,CIBARUSAH-CIKARANG NGULUWUNG,SEPTEMBER,73.0,MILIMETER,2016
334,32.0,JAWA BARAT,CISADEA-CIBARENO,CIBARUSAH-CIKARANG NGULUWUNG,OKTOBER,92.0,MILIMETER,2016
335,32.0,JAWA BARAT,CISADEA-CIBARENO,CIBARUSAH-CIKARANG NGULUWUNG,NOVEMBER,128.0,MILIMETER,2016
336,32.0,JAWA BARAT,CISADEA-CIBARENO,CIBARUSAH-CIKARANG NGULUWUNG,DESEMBER,143.0,MILIMETER,2016
337,32.0,JAWA BARAT,CISADEA-CIBARENO,CIBEBER,JANUARI,20.0,MILIMETER,2016
338,32.0,JAWA BARAT,CISADEA-CIBARENO,CIBEBER,FEBRUARI,43.0,MILIMETER,2016
339,32.0,JAWA BARAT,CISADEA-CIBARENO,CIBEBER,MARET,42.0,MILIMETER,2016
340,32.0,JAWA BARAT,CISADEA-CIBARENO,CIBEBER,APRIL,31.0,MILIMETER,2016
341,32.0,JAWA BARAT,CISADEA-CIBARENO,CIBEBER,MEI,42.0,MILIMETER,2016
342,32.0,JAWA BARAT,CISADEA-CIBARENO,CIBEBER,JUNI,37.0,MILIMETER,2016
343,32.0,JAWA BARAT,CISADEA-CIBARENO,CIBEBER,JULI,37.0,MILIMETER,2016
344,32.0,JAWA BARAT,CISADEA-CIBARENO,CIBEBER,AGUSTUS,31.0,MILIMETER,2016
345,32.0,JAWA BARAT,CISADEA-CIBARENO,CIBEBER,SEPTEMBER,43.0,MILIMETER,2016
346,32.0,JAWA BARAT,CISADEA-CIBARENO,CIBEBER,OKTOBER,49.0,MILIMETER,2016
347,32.0,JAWA BARAT,CISADEA-CIBARENO,CIBEBER,NOVEMBER,70.0,MILIMETER,2016
348,32.0,JAWA BARAT,CISADEA-CIBARENO,CIBEBER,DESEMBER,36.0,MILIMETER,2016
349,32.0,JAWA BARAT,CISADEA-CIBARENO,CICATIH,JANUARI,65.0,MILIMETER,2016
350,32.0,JAWA BARAT,CISADEA-CIBARENO,CICATIH,FEBRUARI,46.0,MILIMETER,2016
351,32.0,JAWA BARAT,CISADEA-CIBARENO,CICATIH,MARET,71.0,MILIMETER,2016
352,32.0,JAWA BARAT,CISADEA-CIBARENO,CICATIH,APRIL,58.0,MILIMETER,2016
353,32.0,JAWA BARAT,CISADEA-CIBARENO,CICATIH,MEI,38.0,MILIMETER,2016
354,32.0,JAWA BARAT,CISADEA-CIBARENO,CICATIH,JUNI,47.0,MILIMETER,2016
355,32.0,JAWA BARAT,CISADEA-CIBARENO,CICATIH,JULI,60.0,MILIMETER,2016
356,32.0,JAWA BARAT,CISADEA-CIBARENO,CICATIH,AGUSTUS,45.0,MILIMETER,2016
357,32.0,JAWA BARAT,CISADEA-CIBARENO,CICATIH,SEPTEMBER,106.0,MILIMETER,2016
358,32.0,JAWA BARAT,CISADEA-CIBARENO,CICATIH,OKTOBER,92.0,MILIMETER,2016
359,32.0,JAWA BARAT,CISADEA-CIBARENO,CICATIH,NOVEMBER,69.0,MILIMETER,2016
360,32.0,JAWA BARAT,CISADEA-CIBARENO,CICATIH,DESEMBER,56.0,MILIMETER,2016
361,32.0,JAWA BARAT,CISADEA-CIBARENO,CIDAUN,JANUARI,25.0,MILIMETER,2016
362,32.0,JAWA BARAT,CISADEA-CIBARENO,CIDAUN,FEBRUARI,78.0,MILIMETER,2016
363,32.0,JAWA BARAT,CISADEA-CIBARENO,CIDAUN,MARET,138.0,MILIMETER,2016
364,32.0,JAWA BARAT,CISADEA-CIBARENO,CIDAUN,APRIL,83.0,MILIMETER,2016
365,32.0,JAWA BARAT,CISADEA-CIBARENO,CIDAUN,MEI,40.0,MILIMETER,2016
366,32.0,JAWA BARAT,CISADEA-CIBARENO,CIDAUN,JUNI,58.0,MILIMETER,2016
367,32.0,JAWA BARAT,CISADEA-CIBARENO,CIDAUN,JULI,60.0,MILIMETER,2016
368,32.0,JAWA BARAT,CISADEA-CIBARENO,CIDAUN,AGUSTUS,40.0,MILIMETER,2016
369,32.0,JAWA BARAT,CISADEA-CIBARENO,CIDAUN,SEPTEMBER,73.0,MILIMETER,2016
370,32.0,JAWA BARAT,CISADEA-CIBARENO,CIDAUN,OKTOBER,154.0,MILIMETER,2016
371,32.0,JAWA BARAT,CISADEA-CIBARENO,CIDAUN,NOVEMBER,85.0,MILIMETER,2016
372,32.0,JAWA BARAT,CISADEA-CIBARENO,CIDAUN,DESEMBER,57.0,MILIMETER,2016
373,32.0,JAWA BARAT,CISADEA-CIBARENO,CIGANGSA,JANUARI,49.0,MILIMETER,2016
374,32.0,JAWA BARAT,CISADEA-CIBARENO,CIGANGSA,FEBRUARI,111.0,MILIMETER,2016
375,32.0,JAWA BARAT,CISADEA-CIBARENO,CIGANGSA,MARET,39.0,MILIMETER,2016
376,32.0,JAWA BARAT,CISADEA-CIBARENO,CIGANGSA,APRIL,30.0,MILIMETER,2016
377,32.0,JAWA BARAT,CISADEA-CIBARENO,CIGANGSA,MEI,88.0,MILIMETER,2016
378,32.0,JAWA BARAT,CISADEA-CIBARENO,CIGANGSA,JUNI,25.0,MILIMETER,2016
379,32.0,JAWA BARAT,CISADEA-CIBARENO,CIGANGSA,JULI,70.0,MILIMETER,2016
380,32.0,JAWA BARAT,CISADEA-CIBARENO,CIGANGSA,AGUSTUS,75.0,MILIMETER,2016
381,32.0,JAWA BARAT,CISADEA-CIBARENO,CIGANGSA,SEPTEMBER,90.0,MILIMETER,2016
382,32.0,JAWA BARAT,CISADEA-CIBARENO,CIGANGSA,OKTOBER,380.0,MILIMETER,2016
383,32.0,JAWA BARAT,CISADEA-CIBARENO,CIGANGSA,NOVEMBER,225.0,MILIMETER,2016
384,32.0,JAWA BARAT,CISADEA-CIBARENO,CIGANGSA,DESEMBER,90.0,MILIMETER,2016
385,32.0,JAWA BARAT,CISADEA-CIBARENO,CIJULANG,JANUARI,43.0,MILIMETER,2016
386,32.0,JAWA BARAT,CISADEA-CIBARENO,CIJULANG,FEBRUARI,48.0,MILIMETER,2016
387,32.0,JAWA BARAT,CISADEA-CIBARENO,CIJULANG,MARET,14.0,MILIMETER,2016
388,32.0,JAWA BARAT,CISADEA-CIBARENO,CIJULANG,APRIL,27.0,MILIMETER,2016
389,32.0,JAWA BARAT,CISADEA-CIBARENO,CIJULANG,MEI,34.0,MILIMETER,2016
390,32.0,JAWA BARAT,CISADEA-CIBARENO,CIJULANG,JUNI,40.0,MILIMETER,2016
391,32.0,JAWA BARAT,CISADEA-CIBARENO,CIJULANG,JULI,71.0,MILIMETER,2016
392,32.0,JAWA BARAT,CISADEA-CIBARENO,CIJULANG,AGUSTUS,85.0,MILIMETER,2016
393,32.0,JAWA BARAT,CISADEA-CIBARENO,CIJULANG,SEPTEMBER,88.0,MILIMETER,2016
394,32.0,JAWA BARAT,CISADEA-CIBARENO,CIJULANG,OKTOBER,250.0,MILIMETER,2016
395,32.0,JAWA BARAT,CISADEA-CIBARENO,CIJULANG,NOVEMBER,100.0,MILIMETER,2016
396,32.0,JAWA BARAT,CISADEA-CIBARENO,CIJULANG,DESEMBER,29.0,MILIMETER,2016
397,32.0,JAWA BARAT,CISADEA-CIBARENO,CIKELAT,JANUARI,50.0,MILIMETER,2016
398,32.0,JAWA BARAT,CISADEA-CIBARENO,CIKELAT,FEBRUARI,52.0,MILIMETER,2016
399,32.0,JAWA BARAT,CISADEA-CIBARENO,CIKELAT,MARET,60.0,MILIMETER,2016
400,32.0,JAWA BARAT,CISADEA-CIBARENO,CIKELAT,APRIL,60.0,MILIMETER,2016
401,32.0,JAWA BARAT,CISADEA-CIBARENO,CIKELAT,MEI,62.0,MILIMETER,2016
402,32.0,JAWA BARAT,CISADEA-CIBARENO,CIKELAT,JUNI,49.0,MILIMETER,2016
403,32.0,JAWA BARAT,CISADEA-CIBARENO,CIKELAT,JULI,67.0,MILIMETER,2016
404,32.0,JAWA BARAT,CISADEA-CIBARENO,CIKELAT,AGUSTUS,126.0,MILIMETER,2016
405,32.0,JAWA BARAT,CISADEA-CIBARENO,CIKELAT,SEPTEMBER,248.0,MILIMETER,2016
406,32.0,JAWA BARAT,CISADEA-CIBARENO,CIKELAT,OKTOBER,170.0,MILIMETER,2016
407,32.0,JAWA BARAT,CISADEA-CIBARENO,CIKELAT,NOVEMBER,238.0,MILIMETER,2016
408,32.0,JAWA BARAT,CISADEA-CIBARENO,CIKELAT,DESEMBER,126.0,MILIMETER,2016
409,32.0,JAWA BARAT,CISADEA-CIBARENO,CIKIDANG,JANUARI,27.0,MILIMETER,2016
410,32.0,JAWA BARAT,CISADEA-CIBARENO,CIKIDANG,FEBRUARI,225.0,MILIMETER,2016
411,32.0,JAWA BARAT,CISADEA-CIBARENO,CIKIDANG,MARET,89.0,MILIMETER,2016
412,32.0,JAWA BARAT,CISADEA-CIBARENO,CIKIDANG,APRIL,19.0,MILIMETER,2016
413,32.0,JAWA BARAT,CISADEA-CIBARENO,CIKIDANG,MEI,20.0,MILIMETER,2016
414,32.0,JAWA BARAT,CISADEA-CIBARENO,CIKIDANG,JUNI,90.0,MILIMETER,2016
415,32.0,JAWA BARAT,CISADEA-CIBARENO,CIKIDANG,JULI,8.0,MILIMETER,2016
416,32.0,JAWA BARAT,CISADEA-CIBARENO,CIKIDANG,AGUSTUS,8.0,MILIMETER,2016
417,32.0,JAWA BARAT,CISADEA-CIBARENO,CIKIDANG,SEPTEMBER,60.0,MILIMETER,2016
418,32.0,JAWA BARAT,CISADEA-CIBARENO,CIKIDANG,OKTOBER,62.0,MILIMETER,2016
419,32.0,JAWA BARAT,CISADEA-CIBARENO,CIKIDANG,NOVEMBER,28.0,MILIMETER,2016
420,32.0,JAWA BARAT,CISADEA-CIBARENO,CIKIDANG,DESEMBER,70.0,MILIMETER,2016
421,32.0,JAWA BARAT,CISADEA-CIBARENO,CILETUH,JANUARI,73.0,MILIMETER,2016
422,32.0,JAWA BARAT,CISADEA-CIBARENO,CILETUH,FEBRUARI,158.0,MILIMETER,2016
423,32.0,JAWA BARAT,CISADEA-CIBARENO,CILETUH,MARET,87.0,MILIMETER,2016
424,32.0,JAWA BARAT,CISADEA-CIBARENO,CILETUH,APRIL,116.0,MILIMETER,2016
425,32.0,JAWA BARAT,CISADEA-CIBARENO,CILETUH,MEI,55.0,MILIMETER,2016
426,32.0,JAWA BARAT,CISADEA-CIBARENO,CILETUH,JUNI,48.0,MILIMETER,2016
427,32.0,JAWA BARAT,CISADEA-CIBARENO,CILETUH,JULI,61.0,MILIMETER,2016
428,32.0,JAWA BARAT,CISADEA-CIBARENO,CILETUH,AGUSTUS,50.0,MILIMETER,2016
429,32.0,JAWA BARAT,CISADEA-CIBARENO,CILETUH,SEPTEMBER,60.0,MILIMETER,2016
430,32.0,JAWA BARAT,CISADEA-CIBARENO,CILETUH,OKTOBER,82.0,MILIMETER,2016
431,32.0,JAWA BARAT,CISADEA-CIBARENO,CILETUH,NOVEMBER,128.0,MILIMETER,2016
432,32.0,JAWA BARAT,CISADEA-CIBARENO,CILETUH,DESEMBER,132.0,MILIMETER,2016
433,32.0,JAWA BARAT,CISADEA-CIBARENO,CIMANDIRI,JANUARI,52.0,MILIMETER,2016
434,32.0,JAWA BARAT,CISADEA-CIBARENO,CIMANDIRI,FEBRUARI,40.0,MILIMETER,2016
435,32.0,JAWA BARAT,CISADEA-CIBARENO,CIMANDIRI,MARET,76.0,MILIMETER,2016
436,32.0,JAWA BARAT,CISADEA-CIBARENO,CIMANDIRI,APRIL,41.0,MILIMETER,2016
437,32.0,JAWA BARAT,CISADEA-CIBARENO,CIMANDIRI,MEI,59.0,MILIMETER,2016
438,32.0,JAWA BARAT,CISADEA-CIBARENO,CIMANDIRI,JUNI,52.0,MILIMETER,2016
439,32.0,JAWA BARAT,CISADEA-CIBARENO,CIMANDIRI,JULI,46.0,MILIMETER,2016
440,32.0,JAWA BARAT,CISADEA-CIBARENO,CIMANDIRI,AGUSTUS,30.0,MILIMETER,2016
441,32.0,JAWA BARAT,CISADEA-CIBARENO,CIMANDIRI,SEPTEMBER,43.0,MILIMETER,2016
442,32.0,JAWA BARAT,CISADEA-CIBARENO,CIMANDIRI,OKTOBER,74.0,MILIMETER,2016
443,32.0,JAWA BARAT,CISADEA-CIBARENO,CIMANDIRI,NOVEMBER,44.0,MILIMETER,2016
444,32.0,JAWA BARAT,CISADEA-CIBARENO,CIMANDIRI,DESEMBER,49.0,MILIMETER,2016
445,32.0,JAWA BARAT,CISADEA-CIBARENO,CIRADEN,JANUARI,40.0,MILIMETER,2016
446,32.0,JAWA BARAT,CISADEA-CIBARENO,CIRADEN,FEBRUARI,30.0,MILIMETER,2016
447,32.0,JAWA BARAT,CISADEA-CIBARENO,CIRADEN,MARET,80.0,MILIMETER,2016
448,32.0,JAWA BARAT,CISADEA-CIBARENO,CIRADEN,APRIL,56.0,MILIMETER,2016
449,32.0,JAWA BARAT,CISADEA-CIBARENO,CIRADEN,MEI,40.0,MILIMETER,2016
450,32.0,JAWA BARAT,CISADEA-CIBARENO,CIRADEN,JUNI,43.0,MILIMETER,2016
451,32.0,JAWA BARAT,CISADEA-CIBARENO,CIRADEN,JULI,80.0,MILIMETER,2016
452,32.0,JAWA BARAT,CISADEA-CIBARENO,CIRADEN,AGUSTUS,73.0,MILIMETER,2016
453,32.0,JAWA BARAT,CISADEA-CIBARENO,CIRADEN,SEPTEMBER,41.0,MILIMETER,2016
454,32.0,JAWA BARAT,CISADEA-CIBARENO,CIRADEN,OKTOBER,38.0,MILIMETER,2016
455,32.0,JAWA BARAT,CISADEA-CIBARENO,CIRADEN,NOVEMBER,39.0,MILIMETER,2016
456,32.0,JAWA BARAT,CISADEA-CIBARENO,CIRADEN,DESEMBER,45.0,MILIMETER,2016
457,32.0,JAWA BARAT,CISADEA-CIBARENO,CISALADA,JANUARI,53.0,MILIMETER,2016
458,32.0,JAWA BARAT,CISADEA-CIBARENO,CISALADA,FEBRUARI,55.0,MILIMETER,2016
459,32.0,JAWA BARAT,CISADEA-CIBARENO,CISALADA,MARET,164.0,MILIMETER,2016
460,32.0,JAWA BARAT,CISADEA-CIBARENO,CISALADA,APRIL,80.0,MILIMETER,2016
461,32.0,JAWA BARAT,CISADEA-CIBARENO,CISALADA,MEI,46.0,MILIMETER,2016
462,32.0,JAWA BARAT,CISADEA-CIBARENO,CISALADA,JUNI,50.0,MILIMETER,2016
463,32.0,JAWA BARAT,CISADEA-CIBARENO,CISALADA,JULI,60.0,MILIMETER,2016
464,32.0,JAWA BARAT,CISADEA-CIBARENO,CISALADA,AGUSTUS,34.0,MILIMETER,2016
465,32.0,JAWA BARAT,CISADEA-CIBARENO,CISALADA,SEPTEMBER,83.0,MILIMETER,2016
466,32.0,JAWA BARAT,CISADEA-CIBARENO,CISALADA,OKTOBER,76.0,MILIMETER,2016
467,32.0,JAWA BARAT,CISADEA-CIBARENO,CISALADA,NOVEMBER,74.0,MILIMETER,2016
468,32.0,JAWA BARAT,CISADEA-CIBARENO,CISALADA,DESEMBER,48.0,MILIMETER,2016
469,32.0,JAWA BARAT,CISADEA-CIBARENO,CISEKARWANGI,JANUARI,87.0,MILIMETER,2016
470,32.0,JAWA BARAT,CISADEA-CIBARENO,CISEKARWANGI,FEBRUARI,61.0,MILIMETER,2016
471,32.0,JAWA BARAT,CISADEA-CIBARENO,CISEKARWANGI,MARET,65.0,MILIMETER,2016
472,32.0,JAWA BARAT,CISADEA-CIBARENO,CISEKARWANGI,APRIL,55.0,MILIMETER,2016
473,32.0,JAWA BARAT,CISADEA-CIBARENO,CISEKARWANGI,MEI,72.0,MILIMETER,2016
474,32.0,JAWA BARAT,CISADEA-CIBARENO,CISEKARWANGI,JUNI,71.0,MILIMETER,2016
475,32.0,JAWA BARAT,CISADEA-CIBARENO,CISEKARWANGI,JULI,78.0,MILIMETER,2016
476,32.0,JAWA BARAT,CISADEA-CIBARENO,CISEKARWANGI,AGUSTUS,50.0,MILIMETER,2016
477,32.0,JAWA BARAT,CISADEA-CIBARENO,CISEKARWANGI,SEPTEMBER,77.0,MILIMETER,2016
478,32.0,JAWA BARAT,CISADEA-CIBARENO,CISEKARWANGI,OKTOBER,43.0,MILIMETER,2016
479,32.0,JAWA BARAT,CISADEA-CIBARENO,CISEKARWANGI,NOVEMBER,94.0,MILIMETER,2016
480,32.0,JAWA BARAT,CISADEA-CIBARENO,CISEKARWANGI,DESEMBER,45.0,MILIMETER,2016
481,32.0,JAWA BARAT,CISADEA-CIBARENO,CITARIK,JANUARI,13.0,MILIMETER,2016
482,32.0,JAWA BARAT,CISADEA-CIBARENO,CITARIK,FEBRUARI,36.0,MILIMETER,2016
483,32.0,JAWA BARAT,CISADEA-CIBARENO,CITARIK,MARET,35.0,MILIMETER,2016
484,32.0,JAWA BARAT,CISADEA-CIBARENO,CITARIK,APRIL,23.0,MILIMETER,2016
